Speed,PC,PC,PC,PC,PC,TAXI,TAXI,TAXI,TAXI,TAXI,LGV3,LGV3,LGV3,LGV3,LGV3,LGV4,LGV4,LGV4,LGV4,LGV4,LGV6,LGV6,LGV6,LGV6,LGV6,HGV7,HGV7,HGV7,HGV7,HGV7,HGV8,HGV8,HGV8,HGV8,HGV8,PLB,PLB,PLB,PLB,PLB,PV4,PV4,PV4,PV4,PV4,PV5,PV5,PV5,PV5,PV5,NFB6,NFB6,NFB6,NFB6,NFB6,NFB7,NFB7,NFB7,NFB7,NFB7,NFB8,NFB8,NFB8,NFB8,NFB8,FBSD,FBSD,FBSD,FBSD,FBSD,FBDD,FBDD,FBDD,FBDD,FBDD,MC,MC,MC,MC,MC,HGV9,HGV9,HGV9,HGV9,HGV9,NFB9,NFB9,NFB9,NFB9,NFB9,ALL,ALL,ALL,ALL,ALL,
km/hr,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,

   18,   0.0845,   0.0070,   0.0115,   0.0000,   0.0071,   0.0000,   0.0068,   0.0000,   0.0000,   0.0000,   0.0845,   0.0278,   0.0283,   0.0000,   0.0286,   0.0845,   0.0173,   0.0243,   0.0000,   0.0241,   0.0000,   0.0000,   0.0559,   0.0000,   0.0559,   0.0000,   0.0000,   0.0758,   0.0000,   0.0758,   0.0000,   0.0000,   0.1626,   0.0000,   0.1626,   0.0000,   0.0000,   0.0605,   0.0000,   0.0263,   0.0000,   0.0333,   0.0195,   0.0000,   0.0232,   0.0000,   0.0077,   0.0665,   0.0000,   0.0531,   0.0000,   0.0000,   0.0944,   0.0000,   0.0944,   0.0000,   0.0000,   0.0749,   0.0000,   0.0749,   0.0000,   0.0000,   0.3465,   0.0000,   0.3465,   0.0000,   0.0000,   0.2092,   0.0000,   0.2092,   0.0000,   0.0000,   0.2531,   0.0000,   0.2531,   0.0162,   0.0068,   0.0000,   0.0000,   0.0126,   0.0000,   0.0000,   0.1904,   0.0000,   0.1904,   0.0000,   0.0000,   0.2928,   0.0000,   0.2928,   0.0167,   0.0071,   0.1037,   0.0000,   0.0371,
   19,   0.0814,   0.0066,   0.0112,   0.0000,   0.0067,   0.0000,   0.0065,   0.0000,   0.0000,   0.0000,   0.0814,   0.0266,   0.0275,   0.0000,   0.0278,   0.0814,   0.0165,   0.0237,   0.0000,   0.0235,   0.0000,   0.0000,   0.0546,   0.0000,   0.0546,   0.0000,   0.0000,   0.0723,   0.0000,   0.0723,   0.0000,   0.0000,   0.1571,   0.0000,   0.1571,   0.0000,   0.0000,   0.0583,   0.0000,   0.0254,   0.0000,   0.0317,   0.0190,   0.0000,   0.0224,   0.0000,   0.0075,   0.0640,   0.0000,   0.0511,   0.0000,   0.0000,   0.0908,   0.0000,   0.0908,   0.0000,   0.0000,   0.0725,   0.0000,   0.0725,   0.0000,   0.0000,   0.3349,   0.0000,   0.3349,   0.0000,   0.0000,   0.2035,   0.0000,   0.2035,   0.0000,   0.0000,   0.2461,   0.0000,   0.2461,   0.0156,   0.0065,   0.0000,   0.0000,   0.0121,   0.0000,   0.0000,   0.1840,   0.0000,   0.1840,   0.0000,   0.0000,   0.2830,   0.0000,   0.2830,   0.0161,   0.0067,   0.1004,   0.0000,   0.0359,
   20,   0.0784,   0.0063,   0.0109,   0.0000,   0.0064,   0.0000,   0.0062,   0.0000,   0.0000,   0.0000,   0.0784,   0.0255,   0.0267,   0.0000,   0.0271,   0.0784,   0.0157,   0.0230,   0.0000,   0.0228,   0.0000,   0.0000,   0.0533,   0.0000,   0.0533,   0.0000,   0.0000,   0.0692,   0.0000,   0.0692,   0.0000,   0.0000,   0.1521,   0.0000,   0.1521,   0.0000,   0.0000,   0.0563,   0.0000,   0.0245,   0.0000,   0.0302,   0.0184,   0.0000,   0.0216,   0.0000,   0.0072,   0.0617,   0.0000,   0.0492,   0.0000,   0.0000,   0.0874,   0.0000,   0.0874,   0.0000,   0.0000,   0.0703,   0.0000,   0.0703,   0.0000,   0.0000,   0.3243,   0.0000,   0.3243,   0.0000,   0.0000,   0.1982,   0.0000,   0.1982,   0.0000,   0.0000,   0.2396,   0.0000,   0.2396,   0.0149,   0.0062,   0.0000,   0.0000,   0.0116,   0.0000,   0.0000,   0.1782,   0.0000,   0.1782,   0.0000,   0.0000,   0.2740,   0.0000,   0.2740,   0.0154,   0.0064,   0.0973,   0.0000,   0.0347,
   21,   0.0756,   0.0060,   0.0106,   0.0000,   0.0061,   0.0000,   0.0059,   0.0000,   0.0000,   0.0000,   0.0756,   0.0244,   0.0260,   0.0000,   0.0263,   0.0756,   0.0150,   0.0224,   0.0000,   0.0222,   0.0000,   0.0000,   0.0521,   0.0000,   0.0521,   0.0000,   0.0000,   0.0663,   0.0000,   0.0663,   0.0000,   0.0000,   0.1475,   0.0000,   0.1475,   0.0000,   0.0000,   0.0543,   0.0000,   0.0236,   0.0000,   0.0288,   0.0180,   0.0000,   0.0208,   0.0000,   0.0070,   0.0595,   0.0000,   0.0475,   0.0000,   0.0000,   0.0842,   0.0000,   0.0842,   0.0000,   0.0000,   0.0683,   0.0000,   0.0683,   0.0000,   0.0000,   0.3144,   0.0000,   0.3144,   0.0000,   0.0000,   0.1933,   0.0000,   0.1933,   0.0000,   0.0000,   0.2335,   0.0000,   0.2335,   0.0144,   0.0059,   0.0000,   0.0000,   0.0111,   0.0000,   0.0000,   0.1728,   0.0000,   0.1728,   0.0000,   0.0000,   0.2657,   0.0000,   0.2657,   0.0148,   0.0061,   0.0945,   0.0000,   0.0337,
   22,   0.0730,   0.0058,   0.0103,   0.0000,   0.0059,   0.0000,   0.0056,   0.0000,   0.0000,   0.0000,   0.0730,   0.0234,   0.0253,   0.0000,   0.0256,   0.0730,   0.0143,   0.0218,   0.0000,   0.0216,   0.0000,   0.0000,   0.0510,   0.0000,   0.0510,   0.0000,   0.0000,   0.0638,   0.0000,   0.0638,   0.0000,   0.0000,   0.1433,   0.0000,   0.1433,   0.0000,   0.0000,   0.0524,   0.0000,   0.0228,   0.0000,   0.0275,   0.0175,   0.0000,   0.0201,   0.0000,   0.0067,   0.0574,   0.0000,   0.0458,   0.0000,   0.0000,   0.0811,   0.0000,   0.0811,   0.0000,   0.0000,   0.0665,   0.0000,   0.0665,   0.0000,   0.0000,   0.3054,   0.0000,   0.3054,   0.0000,   0.0000,   0.1887,   0.0000,   0.1887,   0.0000,   0.0000,   0.2279,   0.0000,   0.2279,   0.0138,   0.0056,   0.0000,   0.0000,   0.0106,   0.0000,   0.0000,   0.1678,   0.0000,   0.1678,   0.0000,   0.0000,   0.2580,   0.0000,   0.2580,   0.0142,   0.0058,   0.0919,   0.0000,   0.0327,
   23,   0.0705,   0.0055,   0.0100,   0.0000,   0.0056,   0.0000,   0.0054,   0.0000,   0.0000,   0.0000,   0.0705,   0.0225,   0.0247,   0.0000,   0.0249,   0.0705,   0.0137,   0.0212,   0.0000,   0.0210,   0.0000,   0.0000,   0.0500,   0.0000,   0.0500,   0.0000,   0.0000,   0.0615,   0.0000,   0.0615,   0.0000,   0.0000,   0.1393,   0.0000,   0.1393,   0.0000,   0.0000,   0.0507,   0.0000,   0.0220,   0.0000,   0.0263,   0.0170,   0.0000,   0.0195,   0.0000,   0.0065,   0.0554,   0.0000,   0.0442,   0.0000,   0.0000,   0.0782,   0.0000,   0.0782,   0.0000,   0.0000,   0.0648,   0.0000,   0.0648,   0.0000,   0.0000,   0.2969,   0.0000,   0.2969,   0.0000,   0.0000,   0.1844,   0.0000,   0.1844,   0.0000,   0.0000,   0.2226,   0.0000,   0.2226,   0.0133,   0.0054,   0.0000,   0.0000,   0.0102,   0.0000,   0.0000,   0.1632,   0.0000,   0.1632,   0.0000,   0.0000,   0.2509,   0.0000,   0.2509,   0.0137,   0.0056,   0.0895,   0.0000,   0.0318,
   24,   0.0681,   0.0053,   0.0098,   0.0000,   0.0054,   0.0000,   0.0051,   0.0000,   0.0000,   0.0000,   0.0681,   0.0216,   0.0240,   0.0000,   0.0243,   0.0681,   0.0131,   0.0207,   0.0000,   0.0205,   0.0000,   0.0000,   0.0491,   0.0000,   0.0491,   0.0000,   0.0000,   0.0594,   0.0000,   0.0594,   0.0000,   0.0000,   0.1356,   0.0000,   0.1356,   0.0000,   0.0000,   0.0490,   0.0000,   0.0213,   0.0000,   0.0251,   0.0166,   0.0000,   0.0189,   0.0000,   0.0063,   0.0535,   0.0000,   0.0427,   0.0000,   0.0000,   0.0755,   0.0000,   0.0755,   0.0000,   0.0000,   0.0632,   0.0000,   0.0632,   0.0000,   0.0000,   0.2891,   0.0000,   0.2891,   0.0000,   0.0000,   0.1803,   0.0000,   0.1803,   0.0000,   0.0000,   0.2177,   0.0000,   0.2177,   0.0128,   0.0051,   0.0000,   0.0000,   0.0098,   0.0000,   0.0000,   0.1589,   0.0000,   0.1589,   0.0000,   0.0000,   0.2443,   0.0000,   0.2443,   0.0132,   0.0053,   0.0872,   0.0000,   0.0309,
   25,   0.0659,   0.0050,   0.0095,   0.0000,   0.0051,   0.0000,   0.0049,   0.0000,   0.0000,   0.0000,   0.0659,   0.0207,   0.0234,   0.0000,   0.0236,   0.0659,   0.0125,   0.0202,   0.0000,   0.0199,   0.0000,   0.0000,   0.0482,   0.0000,   0.0482,   0.0000,   0.0000,   0.0574,   0.0000,   0.0574,   0.0000,   0.0000,   0.1322,   0.0000,   0.1322,   0.0000,   0.0000,   0.0474,   0.0000,   0.0206,   0.0000,   0.0240,   0.0162,   0.0000,   0.0183,   0.0000,   0.0061,   0.0517,   0.0000,   0.0413,   0.0000,   0.0000,   0.0729,   0.0000,   0.0729,   0.0000,   0.0000,   0.0617,   0.0000,   0.0617,   0.0000,   0.0000,   0.2817,   0.0000,   0.2817,   0.0000,   0.0000,   0.1765,   0.0000,   0.1765,   0.0000,   0.0000,   0.2131,   0.0000,   0.2131,   0.0123,   0.0049,   0.0000,   0.0000,   0.0095,   0.0000,   0.0000,   0.1548,   0.0000,   0.1548,   0.0000,   0.0000,   0.2381,   0.0000,   0.2381,   0.0127,   0.0051,   0.0850,   0.0000,   0.0301,
   26,   0.0638,   0.0048,   0.0093,   0.0000,   0.0049,   0.0000,   0.0047,   0.0000,   0.0000,   0.0000,   0.0638,   0.0199,   0.0228,   0.0000,   0.0230,   0.0638,   0.0120,   0.0196,   0.0000,   0.0194,   0.0000,   0.0000,   0.0474,   0.0000,   0.0474,   0.0000,   0.0000,   0.0557,   0.0000,   0.0557,   0.0000,   0.0000,   0.1289,   0.0000,   0.1289,   0.0000,   0.0000,   0.0459,   0.0000,   0.0200,   0.0000,   0.0230,   0.0157,   0.0000,   0.0177,   0.0000,   0.0059,   0.0501,   0.0000,   0.0399,   0.0000,   0.0000,   0.0704,   0.0000,   0.0704,   0.0000,   0.0000,   0.0603,   0.0000,   0.0603,   0.0000,   0.0000,   0.2748,   0.0000,   0.2748,   0.0000,   0.0000,   0.1730,   0.0000,   0.1730,   0.0000,   0.0000,   0.2087,   0.0000,   0.2087,   0.0119,   0.0047,   0.0000,   0.0000,   0.0091,   0.0000,   0.0000,   0.1511,   0.0000,   0.1511,   0.0000,   0.0000,   0.2323,   0.0000,   0.2323,   0.0123,   0.0049,   0.0830,   0.0000,   0.0294,
   27,   0.0617,   0.0046,   0.0091,   0.0000,   0.0047,   0.0000,   0.0045,   0.0000,   0.0000,   0.0000,   0.0617,   0.0192,   0.0223,   0.0000,   0.0224,   0.0617,   0.0115,   0.0192,   0.0000,   0.0189,   0.0000,   0.0000,   0.0467,   0.0000,   0.0467,   0.0000,   0.0000,   0.0540,   0.0000,   0.0540,   0.0000,   0.0000,   0.1259,   0.0000,   0.1259,   0.0000,   0.0000,   0.0445,   0.0000,   0.0193,   0.0000,   0.0221,   0.0154,   0.0000,   0.0171,   0.0000,   0.0057,   0.0485,   0.0000,   0.0387,   0.0000,   0.0000,   0.0680,   0.0000,   0.0680,   0.0000,   0.0000,   0.0590,   0.0000,   0.0590,   0.0000,   0.0000,   0.2684,   0.0000,   0.2684,   0.0000,   0.0000,   0.1696,   0.0000,   0.1696,   0.0000,   0.0000,   0.2046,   0.0000,   0.2046,   0.0115,   0.0045,   0.0000,   0.0000,   0.0088,   0.0000,   0.0000,   0.1475,   0.0000,   0.1475,   0.0000,   0.0000,   0.2268,   0.0000,   0.2268,   0.0118,   0.0047,   0.0812,   0.0000,   0.0286,
   28,   0.0598,   0.0044,   0.0088,   0.0000,   0.0045,   0.0000,   0.0043,   0.0000,   0.0000,   0.0000,   0.0598,   0.0185,   0.0217,   0.0000,   0.0219,   0.0598,   0.0110,   0.0187,   0.0000,   0.0185,   0.0000,   0.0000,   0.0459,   0.0000,   0.0459,   0.0000,   0.0000,   0.0525,   0.0000,   0.0525,   0.0000,   0.0000,   0.1231,   0.0000,   0.1231,   0.0000,   0.0000,   0.0432,   0.0000,   0.0188,   0.0000,   0.0212,   0.0150,   0.0000,   0.0166,   0.0000,   0.0055,   0.0470,   0.0000,   0.0375,   0.0000,   0.0000,   0.0658,   0.0000,   0.0658,   0.0000,   0.0000,   0.0578,   0.0000,   0.0578,   0.0000,   0.0000,   0.2623,   0.0000,   0.2623,   0.0000,   0.0000,   0.1664,   0.0000,   0.1664,   0.0000,   0.0000,   0.2006,   0.0000,   0.2006,   0.0111,   0.0043,   0.0000,   0.0000,   0.0085,   0.0000,   0.0000,   0.1442,   0.0000,   0.1442,   0.0000,   0.0000,   0.2217,   0.0000,   0.2217,   0.0114,   0.0045,   0.0794,   0.0000,   0.0280,
   29,   0.0580,   0.0043,   0.0086,   0.0000,   0.0044,   0.0000,   0.0042,   0.0000,   0.0000,   0.0000,   0.0580,   0.0178,   0.0212,   0.0000,   0.0213,   0.0580,   0.0106,   0.0182,   0.0000,   0.0180,   0.0000,   0.0000,   0.0453,   0.0000,   0.0453,   0.0000,   0.0000,   0.0511,   0.0000,   0.0511,   0.0000,   0.0000,   0.1204,   0.0000,   0.1204,   0.0000,   0.0000,   0.0419,   0.0000,   0.0182,   0.0000,   0.0203,   0.0146,   0.0000,   0.0161,   0.0000,   0.0054,   0.0455,   0.0000,   0.0364,   0.0000,   0.0000,   0.0637,   0.0000,   0.0637,   0.0000,   0.0000,   0.0567,   0.0000,   0.0567,   0.0000,   0.0000,   0.2566,   0.0000,   0.2566,   0.0000,   0.0000,   0.1634,   0.0000,   0.1634,   0.0000,   0.0000,   0.1970,   0.0000,   0.1970,   0.0107,   0.0042,   0.0000,   0.0000,   0.0082,   0.0000,   0.0000,   0.1410,   0.0000,   0.1410,   0.0000,   0.0000,   0.2168,   0.0000,   0.2168,   0.0111,   0.0043,   0.0777,   0.0000,   0.0273,
   30,   0.0563,   0.0041,   0.0084,   0.0000,   0.0042,   0.0000,   0.0040,   0.0000,   0.0000,   0.0000,   0.0563,   0.0171,   0.0207,   0.0000,   0.0208,   0.0563,   0.0102,   0.0178,   0.0000,   0.0176,   0.0000,   0.0000,   0.0446,   0.0000,   0.0446,   0.0000,   0.0000,   0.0498,   0.0000,   0.0498,   0.0000,   0.0000,   0.1178,   0.0000,   0.1178,   0.0000,   0.0000,   0.0407,   0.0000,   0.0177,   0.0000,   0.0195,   0.0143,   0.0000,   0.0157,   0.0000,   0.0052,   0.0442,   0.0000,   0.0353,   0.0000,   0.0000,   0.0618,   0.0000,   0.0618,   0.0000,   0.0000,   0.0556,   0.0000,   0.0556,   0.0000,   0.0000,   0.2511,   0.0000,   0.2511,   0.0000,   0.0000,   0.1605,   0.0000,   0.1605,   0.0000,   0.0000,   0.1934,   0.0000,   0.1934,   0.0104,   0.0040,   0.0000,   0.0000,   0.0079,   0.0000,   0.0000,   0.1380,   0.0000,   0.1380,   0.0000,   0.0000,   0.2123,   0.0000,   0.2123,   0.0107,   0.0041,   0.0761,   0.0000,   0.0267,
   31,   0.0547,   0.0039,   0.0082,   0.0000,   0.0040,   0.0000,   0.0038,   0.0000,   0.0000,   0.0000,   0.0547,   0.0165,   0.0202,   0.0000,   0.0203,   0.0547,   0.0098,   0.0174,   0.0000,   0.0172,   0.0000,   0.0000,   0.0440,   0.0000,   0.0440,   0.0000,   0.0000,   0.0486,   0.0000,   0.0486,   0.0000,   0.0000,   0.1154,   0.0000,   0.1154,   0.0000,   0.0000,   0.0396,   0.0000,   0.0172,   0.0000,   0.0188,   0.0139,   0.0000,   0.0152,   0.0000,   0.0051,   0.0430,   0.0000,   0.0343,   0.0000,   0.0000,   0.0599,   0.0000,   0.0599,   0.0000,   0.0000,   0.0545,   0.0000,   0.0545,   0.0000,   0.0000,   0.2460,   0.0000,   0.2460,   0.0000,   0.0000,   0.1578,   0.0000,   0.1578,   0.0000,   0.0000,   0.1901,   0.0000,   0.1901,   0.0100,   0.0038,   0.0000,   0.0000,   0.0076,   0.0000,   0.0000,   0.1352,   0.0000,   0.1352,   0.0000,   0.0000,   0.2079,   0.0000,   0.2079,   0.0104,   0.0040,   0.0746,   0.0000,   0.0262,
   32,   0.0531,   0.0038,   0.0080,   0.0000,   0.0039,   0.0000,   0.0037,   0.0000,   0.0000,   0.0000,   0.0531,   0.0160,   0.0197,   0.0000,   0.0198,   0.0531,   0.0094,   0.0170,   0.0000,   0.0168,   0.0000,   0.0000,   0.0435,   0.0000,   0.0435,   0.0000,   0.0000,   0.0475,   0.0000,   0.0475,   0.0000,   0.0000,   0.1131,   0.0000,   0.1131,   0.0000,   0.0000,   0.0386,   0.0000,   0.0168,   0.0000,   0.0181,   0.0136,   0.0000,   0.0148,   0.0000,   0.0050,   0.0418,   0.0000,   0.0334,   0.0000,   0.0000,   0.0582,   0.0000,   0.0582,   0.0000,   0.0000,   0.0536,   0.0000,   0.0536,   0.0000,   0.0000,   0.2412,   0.0000,   0.2412,   0.0000,   0.0000,   0.1552,   0.0000,   0.1552,   0.0000,   0.0000,   0.1869,   0.0000,   0.1869,   0.0097,   0.0037,   0.0000,   0.0000,   0.0074,   0.0000,   0.0000,   0.1326,   0.0000,   0.1326,   0.0000,   0.0000,   0.2038,   0.0000,   0.2038,   0.0100,   0.0038,   0.0732,   0.0000,   0.0256,
   33,   0.0517,   0.0037,   0.0078,   0.0000,   0.0037,   0.0000,   0.0036,   0.0000,   0.0000,   0.0000,   0.0517,   0.0154,   0.0193,   0.0000,   0.0194,   0.0517,   0.0091,   0.0166,   0.0000,   0.0164,   0.0000,   0.0000,   0.0430,   0.0000,   0.0430,   0.0000,   0.0000,   0.0464,   0.0000,   0.0464,   0.0000,   0.0000,   0.1110,   0.0000,   0.1110,   0.0000,   0.0000,   0.0376,   0.0000,   0.0163,   0.0000,   0.0174,   0.0133,   0.0000,   0.0144,   0.0000,   0.0049,   0.0407,   0.0000,   0.0325,   0.0000,   0.0000,   0.0566,   0.0000,   0.0566,   0.0000,   0.0000,   0.0526,   0.0000,   0.0526,   0.0000,   0.0000,   0.2365,   0.0000,   0.2365,   0.0000,   0.0000,   0.1527,   0.0000,   0.1527,   0.0000,   0.0000,   0.1839,   0.0000,   0.1839,   0.0094,   0.0036,   0.0000,   0.0000,   0.0072,   0.0000,   0.0000,   0.1300,   0.0000,   0.1300,   0.0000,   0.0000,   0.1999,   0.0000,   0.1999,   0.0097,   0.0037,   0.0718,   0.0000,   0.0251,
   34,   0.0503,   0.0035,   0.0077,   0.0000,   0.0036,   0.0000,   0.0034,   0.0000,   0.0000,   0.0000,   0.0503,   0.0149,   0.0188,   0.0000,   0.0189,   0.0503,   0.0087,   0.0162,   0.0000,   0.0160,   0.0000,   0.0000,   0.0425,   0.0000,   0.0425,   0.0000,   0.0000,   0.0455,   0.0000,   0.0455,   0.0000,   0.0000,   0.1089,   0.0000,   0.1089,   0.0000,   0.0000,   0.0367,   0.0000,   0.0160,   0.0000,   0.0168,   0.0130,   0.0000,   0.0140,   0.0000,   0.0048,   0.0397,   0.0000,   0.0317,   0.0000,   0.0000,   0.0551,   0.0000,   0.0551,   0.0000,   0.0000,   0.0518,   0.0000,   0.0518,   0.0000,   0.0000,   0.2321,   0.0000,   0.2321,   0.0000,   0.0000,   0.1503,   0.0000,   0.1503,   0.0000,   0.0000,   0.1810,   0.0000,   0.1810,   0.0091,   0.0034,   0.0000,   0.0000,   0.0069,   0.0000,   0.0000,   0.1276,   0.0000,   0.1276,   0.0000,   0.0000,   0.1962,   0.0000,   0.1962,   0.0094,   0.0036,   0.0705,   0.0000,   0.0247,
   35,   0.0490,   0.0034,   0.0075,   0.0000,   0.0035,   0.0000,   0.0033,   0.0000,   0.0000,   0.0000,   0.0490,   0.0145,   0.0184,   0.0000,   0.0185,   0.0490,   0.0084,   0.0159,   0.0000,   0.0156,   0.0000,   0.0000,   0.0420,   0.0000,   0.0420,   0.0000,   0.0000,   0.0445,   0.0000,   0.0445,   0.0000,   0.0000,   0.1069,   0.0000,   0.1069,   0.0000,   0.0000,   0.0358,   0.0000,   0.0156,   0.0000,   0.0162,   0.0127,   0.0000,   0.0136,   0.0000,   0.0047,   0.0387,   0.0000,   0.0309,   0.0000,   0.0000,   0.0537,   0.0000,   0.0537,   0.0000,   0.0000,   0.0509,   0.0000,   0.0509,   0.0000,   0.0000,   0.2279,   0.0000,   0.2279,   0.0000,   0.0000,   0.1481,   0.0000,   0.1481,   0.0000,   0.0000,   0.1783,   0.0000,   0.1783,   0.0089,   0.0033,   0.0000,   0.0000,   0.0067,   0.0000,   0.0000,   0.1253,   0.0000,   0.1253,   0.0000,   0.0000,   0.1926,   0.0000,   0.1926,   0.0092,   0.0034,   0.0693,   0.0000,   0.0242,
   36,   0.0477,   0.0033,   0.0073,   0.0000,   0.0034,   0.0000,   0.0032,   0.0000,   0.0000,   0.0000,   0.0477,   0.0140,   0.0180,   0.0000,   0.0181,   0.0477,   0.0081,   0.0155,   0.0000,   0.0153,   0.0000,   0.0000,   0.0416,   0.0000,   0.0416,   0.0000,   0.0000,   0.0437,   0.0000,   0.0437,   0.0000,   0.0000,   0.1051,   0.0000,   0.1051,   0.0000,   0.0000,   0.0350,   0.0000,   0.0152,   0.0000,   0.0156,   0.0124,   0.0000,   0.0133,   0.0000,   0.0046,   0.0378,   0.0000,   0.0302,   0.0000,   0.0000,   0.0524,   0.0000,   0.0524,   0.0000,   0.0000,   0.0501,   0.0000,   0.0501,   0.0000,   0.0000,   0.2239,   0.0000,   0.2239,   0.0000,   0.0000,   0.1459,   0.0000,   0.1459,   0.0000,   0.0000,   0.1756,   0.0000,   0.1756,   0.0086,   0.0032,   0.0000,   0.0000,   0.0065,   0.0000,   0.0000,   0.1231,   0.0000,   0.1231,   0.0000,   0.0000,   0.1893,   0.0000,   0.1893,   0.0089,   0.0033,   0.0682,   0.0000,   0.0238,
   37,   0.0466,   0.0032,   0.0072,   0.0000,   0.0033,   0.0000,   0.0031,   0.0000,   0.0000,   0.0000,   0.0466,   0.0136,   0.0176,   0.0000,   0.0177,   0.0466,   0.0079,   0.0152,   0.0000,   0.0150,   0.0000,   0.0000,   0.0412,   0.0000,   0.0412,   0.0000,   0.0000,   0.0428,   0.0000,   0.0428,   0.0000,   0.0000,   0.1033,   0.0000,   0.1033,   0.0000,   0.0000,   0.0343,   0.0000,   0.0149,   0.0000,   0.0151,   0.0122,   0.0000,   0.0130,   0.0000,   0.0046,   0.0370,   0.0000,   0.0295,   0.0000,   0.0000,   0.0512,   0.0000,   0.0512,   0.0000,   0.0000,   0.0493,   0.0000,   0.0493,   0.0000,   0.0000,   0.2201,   0.0000,   0.2201,   0.0000,   0.0000,   0.1439,   0.0000,   0.1439,   0.0000,   0.0000,   0.1731,   0.0000,   0.1731,   0.0084,   0.0031,   0.0000,   0.0000,   0.0063,   0.0000,   0.0000,   0.1210,   0.0000,   0.1210,   0.0000,   0.0000,   0.1860,   0.0000,   0.1860,   0.0087,   0.0032,   0.0671,   0.0000,   0.0234,
   38,   0.0454,   0.0031,   0.0070,   0.0000,   0.0032,   0.0000,   0.0030,   0.0000,   0.0000,   0.0000,   0.0454,   0.0132,   0.0173,   0.0000,   0.0173,   0.0454,   0.0076,   0.0149,   0.0000,   0.0146,   0.0000,   0.0000,   0.0408,   0.0000,   0.0408,   0.0000,   0.0000,   0.0421,   0.0000,   0.0421,   0.0000,   0.0000,   0.1016,   0.0000,   0.1016,   0.0000,   0.0000,   0.0336,   0.0000,   0.0146,   0.0000,   0.0146,   0.0119,   0.0000,   0.0126,   0.0000,   0.0045,   0.0362,   0.0000,   0.0289,   0.0000,   0.0000,   0.0501,   0.0000,   0.0501,   0.0000,   0.0000,   0.0486,   0.0000,   0.0486,   0.0000,   0.0000,   0.2165,   0.0000,   0.2165,   0.0000,   0.0000,   0.1419,   0.0000,   0.1419,   0.0000,   0.0000,   0.1707,   0.0000,   0.1707,   0.0082,   0.0030,   0.0000,   0.0000,   0.0062,   0.0000,   0.0000,   0.1190,   0.0000,   0.1190,   0.0000,   0.0000,   0.1829,   0.0000,   0.1829,   0.0084,   0.0031,   0.0660,   0.0000,   0.0230,


Pollutant Name: PM10,,,,Temperature: 19C,,Relative Humidity: 68%

Speed,PC,PC,PC,PC,PC,TAXI,TAXI,TAXI,TAXI,TAXI,LGV3,LGV3,LGV3,LGV3,LGV3,LGV4,LGV4,LGV4,LGV4,LGV4,LGV6,LGV6,LGV6,LGV6,LGV6,HGV7,HGV7,HGV7,HGV7,HGV7,HGV8,HGV8,HGV8,HGV8,HGV8,PLB,PLB,PLB,PLB,PLB,PV4,PV4,PV4,PV4,PV4,PV5,PV5,PV5,PV5,PV5,NFB6,NFB6,NFB6,NFB6,NFB6,NFB7,NFB7,NFB7,NFB7,NFB7,NFB8,NFB8,NFB8,NFB8,NFB8,FBSD,FBSD,FBSD,FBSD,FBSD,FBDD,FBDD,FBDD,FBDD,FBDD,MC,MC,MC,MC,MC,HGV9,HGV9,HGV9,HGV9,HGV9,NFB9,NFB9,NFB9,NFB9,NFB9,ALL,ALL,ALL,ALL,ALL,
km/hr,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,

